Output voltage (V),Process corner,Voltage supply (V),Temperature (°C),Coarse code,Fine code,Timestamp (us),Mean active power (uW),Minimum active power (uW),Maximum active power (uW),Sleep power (uW),Error voltage (V),Feed voltage (V),Start-up time (us),monte carlo run
0.347511,ttmm,1.8,80.0,0.005,0.007,600.0,55.46024552232117,0.025269091379999428,79.59665700000001,0.026771146199999464,0.01034999999999997,0.640099,78.19500000000005,20
0.374237,ttmm,1.8,80.0,0.004,0.005,600.0,56.352003994150266,0.024264601200000006,92.20753512000002,0.02594217060000001,0.008616999999999986,0.64361,83.19500000000005,21
,ttmm,1.8,80.0,,,,64.43783288773996,10.308328200000004,81.030213,,,,,22
0.375251,ttmm,1.8,80.0,0.005,0.005,487.302,56.14739929516586,0.024274852019999973,82.2550518,0.025768823399999977,0.008139000000000007,0.644517,104.10000000000002,23
0.411962,ttmm,1.8,80.0,0.005,0.002,555.205,56.23844145889457,-0.32949933840000006,89.51514300000001,0.027297347399999995,0.0043159999999999865,0.648121,103.90300000000002,24
0.422037,ttmm,1.8,80.0,0.006,0.004,516.6049999999999,59.396577765531426,-0.3428495298000023,84.31510320000001,0.027574421399997773,0.0042039999999999855,0.649893,103.9029999999999,25
0.423554,ttmm,1.8,80.0,0.005,0.002,552.702,55.47943273799727,-0.3004646563800001,87.7551732,0.026654940000000068,0.0016460000000000363,0.649809,103.80000000000001,26
0.449536,ttmm,1.8,80.0,0.005,0.003,574.9019999999999,58.03193201041744,-0.304140951,90.6475536,0.026586846000000035,-0.0006399999999999739,0.652908,103.79999999999995,27
0.445215,ttmm,1.8,80.0,0.005,0.001,528.702,65.16062883850661,10.026756000000002,78.331131,,-0.0011979999999999214,0.651819,,28
0.385948,ttmm,1.8,80.0,0.005,0.006,507.50199999999995,57.302995567187864,0.02456774945999943,85.94077860000002,0.02585155139999943,0.00791799999999998,0.644959,104.09999999999991,29
0.477845,ttmm,1.8,125.0,0.005,0.004,596.805,49.39997309036923,-0.2794509820781999,74.80235520000001,0.051332016599997726,0.0040560000000000596,0.569968,103.99999999999994,0
0.440937,ttmm,1.8,125.0,0.004,0.006,545.602,48.801842829269376,0.003919572000001123,78.09639120000001,0.05001702120000112,0.010280999999999985,0.566254,84.0,1
0.479923,ttmm,1.8,125.0,0.005,0.003,580.105,50.353106079246295,-0.2800040540399999,71.85024,0.03898851660000111,0.003838000000000008,0.570429,133.80300000000005,2
,ttmm,1.8,125.0,,,,50.60185848205197,12.290486400000002,63.2228328,,,,,3
0.435538,ttmm,1.8,125.0,0.005,0.005,486.902,47.143730676765415,0.03676106916,71.9370954,0.0470157984,0.00901200000000002,0.565345,104.0,4
0.45045,ttmm,1.8,125.0,0.005,0.005,487.302,48.4987798414144,0.011873212199999999,70.137009,0.0615280698,0.006021000000000054,0.567102,104.10000000000002,5
0.447296,ttmm,1.8,125.0,0.005,0.004,595.4019999999999,48.189260587679335,0.04152736295999999,72.8339544,0.04426470720000004,0.009781999999999957,0.566711,103.89699999999988,6
0.490752,ttmm,1.8,125.0,0.005,0.004,596.4050000000001,49.93009237747048,-0.2971940801399999,74.7668952,0.04262083920000117,0.003137999999999974,0.570471,103.90000000000015,7
0.479331,ttmm,1.8,125.0,0.005,0.009,502.70200000000006,49.70467989559109,0.028198197180000002,75.1491234,0.04205263499999887,0.00048400000000003995,0.569077,134.30000000000007,8
0.464879,ttmm,1.8,125.0,0.006,0.006,557.2049999999999,48.988901084231856,0.005095524240000007,73.2447684,0.045582121800000576,0.004569999999999963,0.568994,104.10299999999995,9
0.497065,ttmm,1.8,125.0,0.006,0.004,516.6049999999999,50.2405647402666,-0.3349525114799998,71.79528239999999,0.05266250279999994,0.0006150000000000322,0.571983,103.9029999999999,10
0.47463,ttmm,1.8,125.0,0.006,0.006,557.302,48.54738614336352,-0.10288965276000002,71.5240908,0.04502293919999998,0.004018000000000077,0.568552,104.10000000000002,11
0.45333,ttmm,1.8,125.0,0.005,0.005,487.302,49.22825017460536,0.01920968820000057,71.08604460000001,0.059638651200000586,0.004713000000000078,0.567024,104.10000000000002,12
0.448779,ttmm,1.8,125.0,0.005,0.006,509.20200000000006,47.29375229074741,0.0413179426800017,72.2011014,0.04305520800000171,0.006917000000000062,0.566656,104.10000000000002,13
0.463881,ttmm,1.8,125.0,0.005,0.009,489.80499999999995,48.984160128273345,0.031167016199999998,70.6137174,0.057116925,0.0032170000000000254,0.567918,130.30299999999994,14
0.395694,ttmm,1.8,125.0,0.004,0.006,583.502,46.21852620835475,0.043440254819999996,75.2374116,8.198754395400002,0.016271999999999953,0.561832,83.99699999999996,15
0.442637,ttmm,1.8,125.0,0.005,0.006,559.7049999999999,49.963223131156205,0.04957604459999773,72.3366108,0.05119274339999772,0.0039639999999999675,0.563263,84.20299999999992,16
0.482782,ttmm,1.8,125.0,0.006,0.005,588.605,51.12713792743574,-0.3611943602999995,73.9863108,0.0441451080000001,0.0019540000000000113,0.570727,129.90300000000002,17
0.48237,ttmm,1.8,125.0,0.005,0.005,491.905,49.757574265765626,-0.051919911,74.71497600000001,0.04660506539999999,0.003834000000000004,0.570547,104.00299999999999,18
0.489608,ttmm,1.8,125.0,0.004,0.007,600.0,51.52131988095893,0.04953080880000057,79.5704958,0.04989821580000057,0.00278299999999998,0.574562,126.798,19
0.408329,ttmm,1.8,125.0,0.006,0.006,558.105,46.27143695064924,-0.10683851219999946,69.91521300000001,0.048251800800000515,0.011243000000000003,0.562293,104.10300000000001,20
0.456313,ttmm,1.8,125.0,0.005,0.003,577.7049999999999,47.43769595413432,-0.2772003040920002,70.3388358,0.04380810840000057,0.00414099999999995,0.567602,103.9029999999999,21
0.459662,ttmm,1.8,125.0,0.005,0.006,577.305,49.17697267514599,0.04608301860000055,70.3045764,0.046208048400000014,0.00527500000000003,0.567076,104.10299999999995,22
0.458475,ttmm,1.8,125.0,0.006,0.004,516.805,49.294753094245365,-0.3595964767200001,72.9889812,0.04336488720000005,0.00492999999999999,0.567973,104.00299999999999,23
0.440028,ttmm,1.8,125.0,0.005,0.004,596.9019999999999,48.31259043940444,0.051101692199999986,70.33901940000001,0.05145008400000004,0.00972099999999998,0.565488,103.99999999999989,24
0.49354,ttmm,1.8,125.0,0.007,0.003,577.605,52.250615559162235,-0.4354064132400004,74.49495660000001,0.05221036619999894,0.0012460000000000804,0.571172,83.90299999999996,25
0.446461,ttmm,1.8,125.0,0.005,0.004,596.9019999999999,47.64583240651663,0.046817289,69.944085,0.04809142799999773,0.006916000000000033,0.566491,103.99999999999989,26
0.472543,ttmm,1.8,125.0,0.005,0.005,488.90200000000004,49.2070565227628,-0.0428813208,74.3530806,0.04813281900000002,0.004873999999999934,0.569597,104.00000000000006,27
0.47085,ttmm,1.8,125.0,0.005,0.004,596.805,48.34166751369981,-0.27340090074,73.24669440000001,0.05679626400000002,0.00424100000000005,0.568903,103.99999999999994,28
0.461506,ttmm,1.8,125.0,0.006,0.005,537.202,49.982857281702536,0.0062469637199999975,70.87681260000001,0.043944048000002275,0.004862999999999951,0.56717,104.10000000000002,29
